Date,Adj Close
2016-05-15,454.8699951171875
2016-05-16,453.25
2016-05-17,454.2200012207031
2016-05-18,442.6600036621094
2016-05-19,442.1099853515625
2016-05-20,443.6400146484375
2016-05-21,439.6199951171875
2016-05-22,443.69000244140625
2016-05-23,446.1099853515625
2016-05-24,449.7799987792969
2016-05-25,453.29998779296875
2016-05-26,474.04998779296875
2016-05-27,524.219970703125
2016-05-28,516.0499877929688
2016-05-29,532.260009765625
2016-05-30,528.9199829101562
2016-05-31,537.4000244140625
2016-06-01,537.0999755859375
2016-06-02,567.030029296875
2016-06-03,571.9500122070312
2016-06-04,574.9099731445312
2016-06-05,583.5800170898438
2016-06-06,575.5800170898438
2016-06-07,580.510009765625
2016-06-08,574.6900024414062
2016-06-09,577.8900146484375
2016-06-10,591.5999755859375
2016-06-11,666.5499877929688
2016-06-12,700.0700073242188
2016-06-13,685.1400146484375
2016-06-14,690.77001953125
2016-06-15,761.2100219726562
2016-06-16,743.9000244140625
2016-06-17,753.77001953125
2016-06-18,761.0399780273438
2016-06-19,733.969970703125
2016-06-20,667.3800048828125
2016-06-21,590.5599975585938
2016-06-22,620.8400268554688
2016-06-23,656.8900146484375
2016-06-24,663.52001953125
2016-06-25,625.4099731445312
2016-06-26,644.6599731445312
2016-06-27,644.8900146484375
2016-06-28,636.5399780273438
2016-06-29,670.02001953125
2016-06-30,674.5700073242188
2016-07-01,698.0599975585938
2016-07-02,661.6400146484375
2016-07-03,675.1599731445312
2016-07-04,663.6699829101562
2016-07-05,672.7000122070312
2016-07-06,635.25
2016-07-07,662.780029296875
2016-07-08,651.8300170898438
2016-07-09,647.1099853515625
2016-07-10,646.7100219726562
2016-07-11,670.5599975585938
2016-07-12,661.1500244140625
2016-07-13,657.25
2016-07-14,664.2000122070312
2016-07-15,660.6900024414062
2016-07-16,676.3300170898438
2016-07-17,670.3800048828125
2016-07-18,671.0999755859375
2016-07-19,664.4000244140625
2016-07-20,664.6199951171875
2016-07-21,651.1099853515625
2016-07-22,655.1599731445312
2016-07-23,659.2899780273438
2016-07-24,654.0
2016-07-25,654.3800048828125
2016-07-26,654.5399780273438
2016-07-27,654.1300048828125
2016-07-28,655.4299926757812
2016-07-29,654.739990234375
2016-07-30,621.8699951171875
2016-07-31,607.0
2016-08-01,513.4299926757812
2016-08-02,566.4400024414062
2016-08-03,576.219970703125
2016-08-04,574.6599731445312
2016-08-05,586.4500122070312
2016-08-06,590.8499755859375
2016-08-07,589.239990234375
2016-08-08,585.25
2016-08-09,590.9400024414062
2016-08-10,587.8400268554688
2016-08-11,587.1400146484375
2016-08-12,584.5900268554688
2016-08-13,569.0599975585938
2016-08-14,566.9500122070312
2016-08-15,580.1900024414062
2016-08-16,572.3400268554688
2016-08-17,573.3900146484375
2016-08-18,574.5599975585938
2016-08-19,582.6099853515625
2016-08-20,580.6599731445312
2016-08-21,587.469970703125
2016-08-22,583.5599975585938
2016-08-23,579.6599731445312
2016-08-24,577.9600219726562
2016-08-25,579.3699951171875
2016-08-26,570.3499755859375
2016-08-27,574.97998046875
2016-08-28,574.22998046875
2016-08-29,577.3200073242188
2016-08-30,573.8800048828125
2016-08-31,571.989990234375
2016-09-01,575.2899780273438
2016-09-02,598.8400268554688
2016-09-03,609.5499877929688
2016-09-04,605.760009765625
2016-09-05,610.4400024414062
2016-09-06,613.2100219726562
2016-09-07,625.5700073242188
2016-09-08,623.1599731445312
2016-09-09,624.52001953125
2016-09-10,605.6099853515625
2016-09-11,607.97998046875
2016-09-12,608.6099853515625
2016-09-13,609.5399780273438
2016-09-14,608.1099853515625
2016-09-15,607.780029296875
2016-09-16,607.0800170898438
2016-09-17,610.7000122070312
2016-09-18,609.8499755859375
2016-09-19,609.239990234375
2016-09-20,597.1599731445312
2016-09-21,595.6300048828125
2016-09-22,602.9199829101562
2016-09-23,602.5900268554688
2016-09-24,601.489990234375
2016-09-25,606.5399780273438
2016-09-26,605.469970703125
2016-09-27,604.6699829101562
2016-09-28,604.7000122070312
2016-09-29,608.1400146484375
2016-09-30,613.4099731445312
2016-10-01,610.6900024414062
2016-10-02,611.5999755859375
2016-10-03,608.9600219726562
2016-10-04,611.8200073242188
2016-10-05,610.969970703125
2016-10-06,616.030029296875
2016-10-07,617.6500244140625
2016-10-08,615.77001953125
2016-10-09,617.2899780273438
2016-10-10,640.4500122070312
2016-10-11,635.989990234375
2016-10-12,635.5999755859375
2016-10-13,637.9199829101562
2016-10-14,637.030029296875
2016-10-15,640.1199951171875
2016-10-16,637.3699951171875
2016-10-17,635.3400268554688
2016-10-18,629.0599975585938
2016-10-19,628.3400268554688
2016-10-20,630.4500122070312
2016-10-21,655.47998046875
2016-10-22,653.030029296875
2016-10-23,650.489990234375
2016-10-24,651.0
2016-10-25,674.6699829101562
2016-10-26,682.2999877929688
2016-10-27,686.239990234375
2016-10-28,714.9500122070312
2016-10-29,697.27001953125
2016-10-31,698.6699829101562
2016-11-01,726.760009765625
2016-11-02,733.510009765625
2016-11-03,684.8699951171875
2016-11-04,702.0800170898438
2016-11-05,702.1099853515625
2016-11-06,709.9099731445312
2016-11-07,705.4000244140625
2016-11-08,710.9000244140625
2016-11-09,721.4199829101562
2016-11-10,714.5700073242188
2016-11-11,714.969970703125
2016-11-12,704.27001953125
2016-11-13,701.969970703125
2016-11-14,704.5599975585938
2016-11-15,711.0999755859375
2016-11-16,740.280029296875
2016-11-17,737.530029296875
2016-11-18,746.9600219726562
2016-11-19,747.8900146484375
2016-11-20,728.510009765625
2016-11-21,736.1900024414062
2016-11-22,749.3400268554688
2016-11-23,741.0700073242188
2016-11-24,735.3099975585938
2016-11-25,740.3900146484375
2016-11-26,734.1400146484375
2016-11-27,729.4199829101562
2016-11-28,733.2999877929688
2016-11-29,732.5599975585938
2016-11-30,742.489990234375
2016-12-01,752.6300048828125
2016-12-02,770.9400024414062
2016-12-03,764.239990234375
2016-12-04,766.3900146484375
2016-12-05,754.3400268554688
2016-12-06,758.2100219726562
2016-12-07,765.5599975585938
2016-12-08,768.489990234375
2016-12-09,770.47998046875
2016-12-10,774.0
2016-12-11,767.9099731445312
2016-12-12,778.469970703125
2016-12-13,778.739990234375
2016-12-14,776.5
2016-12-15,775.2100219726562
2016-12-16,782.0499877929688
2016-12-17,787.1699829101562
2016-12-18,789.010009765625
2016-12-19,789.7899780273438
2016-12-20,799.0999755859375
2016-12-21,829.2100219726562
2016-12-22,860.1500244140625
2016-12-23,917.1699829101562
2016-12-24,891.0700073242188
2016-12-25,891.0700073242188
2016-12-26,898.3800048828125
2016-12-27,925.780029296875
2016-12-28,972.1699829101562
2016-12-29,971.0800170898438
2016-12-30,959.0399780273438
2016-12-31,963.3800048828125
2017-01-01,995.4400024414062
2017-01-02,1017.0499877929688
2017-01-03,1033.300048828125
2017-01-04,1135.4100341796875
2017-01-05,989.3499755859375
2017-01-06,886.1599731445312
2017-01-07,888.8699951171875
2017-01-08,900.8599853515625
2017-01-09,899.780029296875
2017-01-10,904.3699951171875
2017-01-11,785.4299926757812
2017-01-12,810.1099853515625
2017-01-13,824.8300170898438
2017-01-14,819.6300048828125
2017-01-15,821.1699829101562
2017-01-16,827.3400268554688
2017-01-17,899.6599731445312
2017-01-18,872.030029296875
2017-01-19,895.2100219726562
2017-01-20,892.9099731445312
2017-01-21,919.8400268554688
2017-01-22,918.8400268554688
2017-01-23,921.4600219726562
2017-01-24,893.75
2017-01-25,894.4099731445312
2017-01-26,915.5599975585938
2017-01-27,918.010009765625
2017-01-28,918.510009765625
2017-01-29,914.5499877929688
2017-01-30,920.72998046875
2017-01-31,965.489990234375
2017-02-01,982.4299926757812
2017-02-02,1003.969970703125
2017-02-03,1013.02001953125
2017-02-04,1031.8499755859375
2017-02-05,1016.1099853515625
2017-02-06,1024.6700439453125
2017-02-07,1049.56005859375
2017-02-08,1055.489990234375
2017-02-09,978.9600219726562
2017-02-10,997.6099853515625
2017-02-11,1008.3200073242188
2017-02-12,996.52001953125
2017-02-13,995.3599853515625
2017-02-14,1008.3400268554688
2017-02-15,1008.1900024414062
2017-02-16,1031.9300537109375
2017-02-17,1049.4100341796875
2017-02-18,1052.280029296875
2017-02-19,1048.8900146484375
2017-02-20,1077.56005859375
2017-02-21,1119.030029296875
2017-02-22,1120.4599609375
2017-02-23,1171.9100341796875
2017-02-24,1176.489990234375
2017-02-25,1149.050048828125
2017-02-26,1171.5799560546875
2017-02-27,1188.8299560546875
2017-02-28,1189.27001953125
2017-03-01,1222.6600341796875
2017-03-02,1255.469970703125
2017-03-03,1283.300048828125
2017-03-04,1264.3199462890625
2017-03-05,1271.219970703125
2017-03-06,1277.010009765625
2017-03-07,1232.68994140625
2017-03-08,1146.969970703125
2017-03-09,1191.3299560546875
2017-03-10,1112.3900146484375
2017-03-11,1179.219970703125
2017-03-12,1225.1099853515625
2017-03-13,1238.18994140625
2017-03-14,1243.1400146484375
2017-03-15,1253.4300537109375
2017-03-16,1172.8800048828125
2017-03-17,1071.7099609375
2017-03-18,971.3800048828125
2017-03-19,1022.5999755859375
2017-03-20,1047.510009765625
2017-03-21,1121.2900390625
2017-03-22,1044.719970703125
2017-03-23,1035.030029296875
2017-03-24,939.7000122070312
2017-03-25,966.2999877929688
2017-03-26,1045.1400146484375
2017-03-26,969.4400024414062
2017-03-27,1044.4200439453125
2017-03-28,1041.9000244140625
2017-03-29,1037.9100341796875
2017-03-30,1079.1099853515625
2017-03-31,1086.1199951171875
2017-04-01,1097.4000244140625
2017-04-02,1147.56005859375
2017-04-03,1141.77001953125
2017-04-04,1129.8699951171875
2017-04-05,1188.699951171875
2017-04-06,1190.489990234375
2017-04-07,1180.780029296875
2017-04-08,1204.3399658203125
2017-04-09,1206.7099609375
2017-04-10,1220.739990234375
2017-04-11,1212.530029296875
2017-04-12,1176.199951171875
2017-04-13,1177.3299560546875
2017-04-14,1176.989990234375
2017-04-15,1176.800048828125
2017-04-16,1194.010009765625
2017-04-17,1206.0899658203125
2017-04-18,1215.199951171875
2017-04-19,1238.0899658203125
2017-04-20,1249.6400146484375
2017-04-21,1240.8900146484375
2017-04-22,1249.1400146484375
2017-04-23,1248.1800537109375
2017-04-24,1264.31005859375
2017-04-25,1286.6300048828125
2017-04-26,1332.9100341796875
2017-04-27,1329.6199951171875
2017-04-28,1336.280029296875
2017-04-29,1351.9100341796875
2017-04-30,1415.81005859375
2017-05-01,1445.9300537109375
2017-05-02,1485.550048828125
2017-05-03,1516.760009765625
2017-05-04,1507.77001953125
2017-05-05,1545.2900390625
2017-05-06,1554.449951171875
2017-05-07,1664.469970703125
2017-05-08,1697.5
2017-05-09,1752.31005859375
2017-05-10,1819.2900390625
2017-05-11,1686.3900146484375
2017-05-12,1763.739990234375
2017-05-13,1772.550048828125
2017-05-14,1708.9200439453125
2017-05-15,1729.3399658203125
2017-05-16,1801.300048828125
2017-05-17,1880.989990234375
2017-05-18,1962.0
2017-05-19,2040.1800537109375
2017-05-20,2044.18994140625
2017-05-21,2124.409912109375
2017-05-22,2272.580078125
2017-05-23,2445.280029296875
2017-05-24,2307.219970703125
2017-05-25,2244.889892578125
2017-05-26,2052.429931640625
2017-05-27,2189.02001953125
2017-05-28,2278.2099609375
2017-05-29,2192.550048828125
2017-05-30,2303.340087890625
2017-05-31,2412.64990234375
2017-06-01,2492.60009765625
2017-06-02,2545.429931640625
2017-06-03,2524.06005859375
2017-06-04,2704.9599609375
2017-06-05,2870.5
2017-06-06,2691.510009765625
2017-06-07,2798.780029296875
2017-06-08,2811.429931640625
2017-06-09,2900.25
2017-06-10,2973.449951171875
2017-06-11,2656.77001953125
2017-06-12,2712.989990234375
2017-06-13,2467.27001953125
2017-06-14,2442.4599609375
2017-06-15,2508.580078125
2017-06-16,2655.10009765625
2017-06-17,2539.56005859375
2017-06-18,2616.820068359375
2017-06-19,2754.3798828125
2017-06-20,2677.6201171875
2017-06-21,2722.840087890625
2017-06-22,2710.3701171875
2017-06-23,2590.050048828125
2017-06-24,2541.6201171875
2017-06-25,2446.050048828125
2017-06-26,2583.75
2017-06-27,2577.739990234375
2017-06-28,2558.3701171875
2017-06-29,2480.610107421875
2017-06-30,2424.610107421875
2017-07-01,2536.4599609375
2017-07-02,2572.469970703125
2017-07-03,2617.320068359375
2017-07-04,2627.860107421875
2017-07-05,2614.239990234375
2017-07-06,2513.8798828125
2017-07-07,2564.860107421875
2017-07-08,2511.429931640625
2017-07-09,2344.02001953125
2017-07-10,2324.2900390625
2017-07-11,2403.090087890625
2017-07-12,2362.43994140625
2017-07-13,2234.169921875
2017-07-14,1975.0799560546875
2017-07-15,1914.0899658203125
2017-07-16,2233.389892578125
2017-07-17,2320.22998046875
2017-07-18,2282.580078125
2017-07-19,2866.02001953125
2017-07-20,2675.080078125
2017-07-21,2836.530029296875
2017-07-22,2756.610107421875
2017-07-23,2763.419921875
2017-07-24,2582.580078125
2017-07-25,2559.2099609375
2017-07-26,2691.8798828125
2017-07-27,2806.75
2017-07-28,2733.5
2017-07-29,2766.489990234375
2017-07-30,2883.27001953125
2017-07-31,2746.989990234375
2017-08-01,2720.530029296875
2017-08-02,2809.989990234375
2017-08-03,2878.489990234375
2017-08-04,3262.800048828125
2017-08-05,3232.030029296875
2017-08-06,3401.909912109375
2017-08-07,3429.3798828125
2017-08-08,3348.7900390625
2017-08-09,3425.669921875
2017-08-10,3654.3701171875
2017-08-11,3871.6201171875
2017-08-12,4062.60009765625
2017-08-13,4327.93994140625
2017-08-14,4161.66015625
2017-08-15,4387.39990234375
2017-08-16,4278.919921875
2017-08-17,4105.3701171875
2017-08-18,4150.4501953125
2017-08-19,4066.60009765625
2017-08-20,4005.10009765625
2017-08-21,4089.699951171875
2017-08-22,4141.08984375
2017-08-23,4318.35009765625
2017-08-24,4364.41015625
2017-08-25,4352.2998046875
2017-08-26,4345.75
2017-08-27,4390.31005859375
2017-08-28,4597.31005859375
2017-08-29,4583.02001953125
2017-08-30,4735.10986328125
2017-08-31,4921.85009765625
2017-09-01,4573.7998046875
2017-09-02,4612.919921875
2017-09-03,4267.4501953125
2017-09-04,4409.080078125
2017-09-05,4618.7099609375
2017-09-06,4635.60009765625
2017-09-07,4326.4501953125
2017-09-08,4335.1298828125
2017-09-09,4245.89013671875
2017-09-10,4217.89990234375
2017-09-11,4158.919921875
2017-09-12,3870.2900390625
2017-09-13,3243.080078125
2017-09-14,3713.760009765625
2017-09-15,3698.919921875
2017-09-16,3689.610107421875
2017-09-17,4100.27978515625
2017-09-18,3907.9599609375
2017-09-19,3882.159912109375
2017-09-20,3617.27001953125
2017-09-21,3600.830078125
2017-09-22,3788.02001953125
2017-09-23,3667.52001953125
2017-09-24,3932.830078125
2017-09-25,3892.699951171875
2017-09-26,4212.2001953125
2017-09-27,4195.64990234375
2017-09-28,4172.7900390625
2017-09-29,4360.6201171875
2017-09-30,4403.08984375
2017-10-01,4401.31982421875
2017-10-02,4314.18017578125
2017-10-03,4218.66015625
2017-10-04,4321.43994140625
2017-10-05,4371.93994140625
2017-10-06,4435.81005859375
2017-10-07,4611.7001953125
2017-10-08,4777.490234375
2017-10-09,4763.35986328125
2017-10-10,4824.2001953125
2017-10-11,5432.6201171875
2017-10-12,5637.259765625
2017-10-13,5824.7099609375
2017-10-14,5688.14013671875
2017-10-15,5759.330078125
2017-10-16,5598.580078125
2017-10-17,5575.830078125
2017-10-18,5698.64990234375
2017-10-19,5993.10986328125
2017-10-20,6006.64990234375
2017-10-21,5982.85986328125
2017-10-22,5903.60986328125
2017-10-23,5513.080078125
2017-10-24,5734.0
2017-10-25,5887.60986328125
2017-10-26,5764.56005859375
2017-10-27,5726.60986328125
2017-10-28,6147.52001953125
2017-10-30,6124.27978515625
2017-10-31,6451.240234375
2017-11-01,6737.77978515625
2017-11-02,7024.81005859375
2017-11-03,7152.1201171875
2017-11-04,7363.7998046875
2017-11-05,7389.5498046875
2017-11-06,6959.22998046875
2017-11-07,7102.75
2017-11-08,7444.35986328125
2017-11-09,7129.58984375
2017-11-10,6565.7998046875
2017-11-11,6339.85986328125
2017-11-12,5878.1298828125
2017-11-13,6522.4501953125
2017-11-14,6597.06005859375
2017-11-15,7283.22021484375
2017-11-16,7853.68017578125
2017-11-17,7699.9501953125
2017-11-18,7780.91015625
2017-11-19,8042.64013671875
2017-11-20,8244.6904296875
2017-11-21,8099.97021484375
2017-11-22,8234.5498046875
2017-11-23,8013.41015625
2017-11-24,8200.7998046875
2017-11-25,8754.6904296875
2017-11-26,9318.419921875
2017-11-27,9733.2001953125
2017-11-28,9906.0400390625
2017-11-29,9837.8603515625
2017-11-30,9946.759765625
2017-12-01,10861.4697265625
2017-12-02,10912.73046875
2017-12-03,11246.2099609375
2017-12-04,11623.91015625
2017-12-05,11667.1298828125
2017-12-06,13749.5703125
2017-12-07,16850.310546875
2017-12-08,16047.6103515625
2017-12-09,14843.419921875
2017-12-10,15059.599609375
2017-12-11,16732.470703125
2017-12-12,17083.900390625
2017-12-13,16286.8203125
2017-12-14,16467.91015625
2017-12-15,17604.849609375
2017-12-16,19345.490234375
2017-12-17,19065.7109375
2017-12-18,18972.3203125
2017-12-19,17523.69921875
2017-12-20,16461.970703125
2017-12-21,15632.1201171875
2017-12-22,13664.9697265625
2017-12-23,14396.4599609375
2017-12-24,13789.9501953125
2017-12-25,13833.490234375
2017-12-26,15756.5595703125
2017-12-27,15416.6396484375
2017-12-28,14398.7001953125
2017-12-29,14392.5703125
2017-12-30,12531.51953125
2017-12-31,13850.400390625
2018-01-01,13444.8798828125
2018-01-02,14754.1298828125
2018-01-03,15156.6201171875
2018-01-04,15180.080078125
2018-01-05,16954.779296875
2018-01-06,17172.30078125
2018-01-07,16228.16015625
2018-01-08,14976.169921875
2018-01-09,14468.5
2018-01-10,14919.490234375
2018-01-11,13308.0595703125
2018-01-12,13841.1904296875
2018-01-13,14243.1201171875
2018-01-14,13638.6298828125
2018-01-15,13631.98046875
2018-01-16,11282.490234375
2018-01-17,11162.7001953125
2018-01-18,11175.51953125
2018-01-19,11521.759765625
2018-01-20,12783.9404296875
2018-01-21,11549.9296875
2018-01-22,10814.51953125
2018-01-23,10858.23046875
2018-01-24,11429.01953125
2018-01-25,11175.8701171875
2018-01-26,11104.2001953125
2018-01-27,11459.7099609375
2018-01-28,11767.740234375
2018-01-29,11233.9501953125
2018-01-30,10107.259765625
2018-01-31,10226.8603515625
2018-02-01,9114.7197265625
2018-02-02,8870.8203125
2018-02-03,9251.26953125
2018-02-04,8218.0498046875
2018-02-05,6937.080078125
2018-02-06,7701.25
2018-02-07,7592.72021484375
2018-02-08,8260.6904296875
2018-02-09,8696.830078125
2018-02-10,8569.2900390625
2018-02-11,8084.60986328125
2018-02-12,8911.26953125
2018-02-13,8544.6904296875
2018-02-14,9485.6396484375
2018-02-15,10033.75
2018-02-16,10188.73046875
2018-02-17,11097.2099609375
2018-02-18,10417.23046875
2018-02-19,11182.2802734375
2018-02-20,11256.4296875
2018-02-21,10481.66015625
2018-02-22,9847.9599609375
2018-02-23,10175.509765625
2018-02-24,9705.73046875
2018-02-25,9610.1103515625
2018-02-26,10326.5
2018-02-27,10594.759765625
2018-02-28,10334.4404296875
2018-03-01,10929.3701171875
2018-03-02,11043.1201171875
2018-03-03,11465.3603515625
2018-03-04,11504.419921875
2018-03-05,11440.73046875
2018-03-06,10735.4501953125
2018-03-07,9928.5595703125
2018-03-08,9316.7197265625
2018-03-09,9252.759765625
2018-03-10,8797.26953125
2018-03-11,9544.83984375
2018-03-12,9142.150390625
2018-03-13,9160.1201171875
2018-03-14,8217.7001953125
2018-03-15,8268.41015625
2018-03-16,8283.23046875
2018-03-17,7883.4501953125
2018-03-18,8215.400390625
2018-03-19,8623.1396484375
2018-03-20,8920.7099609375
2018-03-21,8911.349609375
2018-03-22,8724.98046875
2018-03-23,8934.7998046875
2018-03-24,8548.0595703125
2018-03-25,8472.83984375
2018-03-25,8152.2001953125
2018-03-26,7808.47998046875
2018-03-27,7959.77978515625
2018-03-28,7106.6201171875
2018-03-29,6853.759765625
2018-03-30,6943.77001953125
2018-03-31,6835.83984375
2018-04-01,7074.60009765625
2018-04-02,7434.2998046875
2018-04-03,6815.5
2018-04-04,6790.4501953125
2018-04-05,6634.85986328125
2018-04-06,6917.2001953125
2018-04-07,7049.919921875
2018-04-08,6789.52978515625
2018-04-09,6871.06982421875
2018-04-10,6977.1298828125
2018-04-11,7927.72998046875
2018-04-12,7899.10986328125
2018-04-13,8022.509765625
2018-04-14,8376.73046875
2018-04-15,8079.77001953125
2018-04-16,7921.6298828125
2018-04-17,8189.9599609375
2018-04-18,8301.8203125
2018-04-19,8877.080078125
2018-04-20,8935.7197265625
2018-04-21,8823.3603515625
2018-04-22,8968.25
2018-04-23,9655.76953125
2018-04-24,8873.6201171875
2018-04-25,9282.1201171875
2018-04-26,8938.4697265625
2018-04-27,9351.4697265625
2018-04-28,9407.0400390625
2018-04-29,9248.4501953125
2018-04-30,9077.2802734375
2018-05-01,9232.1904296875
2018-05-02,9745.0400390625
2018-05-03,9699.6103515625
2018-05-04,9845.900390625
2018-05-05,9644.919921875
2018-05-06,9377.8095703125
2018-05-07,9196.1298828125
2018-05-08,9321.16015625
2018-05-09,9032.2197265625
2018-05-10,8421.0
2018-05-11,8486.669921875
2018-05-12,8709.4599609375
2018-05-13,8672.900390625
2018-05-14,8480.16015625
2018-05-15,8344.7802734375
2018-05-16,8071.0400390625
2018-05-17,8247.91015625
2018-05-18,8249.240234375
2018-05-19,8533.0
2018-05-20,8419.650390625
2018-05-21,7992.75
2018-05-22,7505.77001953125
2018-05-23,7584.740234375
2018-05-24,7475.35986328125
2018-05-25,7355.06005859375
2018-05-26,7362.22998046875
2018-05-27,7118.8798828125
2018-05-28,7474.75
2018-05-29,7393.02001953125
2018-05-30,7502.14990234375
2018-05-31,7530.5498046875
2018-06-01,7643.259765625
2018-06-02,7719.75
2018-06-03,7503.2001953125
2018-06-04,7629.39990234375
2018-06-05,7661.7900390625
2018-06-06,7700.10986328125
2018-06-07,7627.52001953125
2018-06-08,7513.68994140625
2018-06-09,6773.72021484375
2018-06-10,6887.3701171875
2018-06-11,6556.93994140625
2018-06-12,6310.43017578125
2018-06-13,6643.259765625
2018-06-14,6396.7099609375
2018-06-15,6503.10009765625
2018-06-16,6457.77978515625
2018-06-17,6714.81982421875
2018-06-18,6741.27978515625
2018-06-19,6761.27001953125
2018-06-20,6720.64013671875
2018-06-21,6051.47021484375
2018-06-22,6166.5400390625
2018-06-23,6157.77978515625
2018-06-24,6260.35009765625
2018-06-25,6088.39013671875
2018-06-26,6141.56982421875
2018-06-27,5871.27978515625
2018-06-28,6203.7998046875
2018-06-29,6385.3798828125
2018-06-30,6339.0400390625
2018-07-01,6615.66015625
2018-07-02,6509.580078125
2018-07-03,6590.06005859375
2018-07-04,6534.81005859375
2018-07-05,6602.02001953125
2018-07-06,6758.080078125
2018-07-07,6707.3798828125
2018-07-08,6668.83984375
2018-07-09,6306.85009765625
2018-07-10,6394.35986328125
2018-07-11,6253.60009765625
2018-07-12,6229.830078125
2018-07-13,6268.75
2018-07-14,6364.259765625
2018-07-15,6740.5498046875
2018-07-16,7326.7001953125
2018-07-17,7383.39013671875
2018-07-18,7477.5
2018-07-19,7333.93017578125
2018-07-20,7405.39990234375
2018-07-21,7398.64013671875
2018-07-22,7718.0
2018-07-23,8395.8203125
2018-07-24,8170.22998046875
2018-07-25,7937.25
2018-07-26,8182.89013671875
2018-07-27,8230.8701171875
2018-07-28,8216.7802734375
2018-07-29,8176.06005859375
2018-07-30,7735.2998046875
2018-07-31,7610.89990234375
2018-08-01,7542.33984375
2018-08-02,7417.60009765625
2018-08-03,7017.89013671875
2018-08-04,7042.39013671875
2018-08-05,6945.77978515625
2018-08-06,6723.2099609375
